Unnamed: 0	Sentence	True Id
283	chinese american service league; 2141 s. tan ct.; ; 7910454; community partnerships; 8-11 hours, varies by facility	214160616
284	a child's world early learning center; 2145 e. 83rd st.; ; 9786598; community partnerships; 8-11 hours, varies by facility	2145
285	st. vincent depaul child development; 2145 n. halsted; ; ; community partnerships; 8-11 hours, varies by facility	214560614
286	laurance armour school; 2150 w. harrison st.; ; 9426501; community partnerships; 8-11 hours, varies by facility	215060612
287	precious little one's learning center, inc.; 221 e. 51st st.; ; 2859902; community partnerships; 8-11 hours, varies by facility	221
288	archdiocese of chicago - st. ann; 2211 w. 18th pl.; ; 8294153; community partnerships; 8-11 hours, varies by facility	2211
289	casa central - casa infantil child development program; 2222 n. kedzie ave.; ; 7721170; community partnerships; 8-11 hours, varies by facility	222260647
290	ahadi early learning center; 2257 e. 71st st.; ; 2517086; community partnerships; 8-11 hours, varies by facility	2257
291	love learning center; 228 e. 61st street; ; 7520243; community partnerships; 8-11 hours, varies by facility	22860637
292	el hogar del nino california; 2325 s. california; ; ; community partnerships; 8-11 hours, varies by facility	232560608
293	henry booth house - gentry; 2326 s. dearborn; ; 8428557; community partnerships; 8-11 hours, varies by facility	232660616
294	kenyatta?s day care center; 2334 e. 75th street; ; 2213777; community partnerships; 8-11 hours, varies by facility	233460649
295	ada s. mckinley trumball park; 2400 e. 105th st; ; 9785341; community partnerships; 8-11 hours, varies by facility	2400
296	henry booth house hilliard at quinn chapel; 2401 s. wabash; ; 7919710; community partnerships; 8-11 hours, varies by facility	240160616
297	ymca high ridge; 2424 w. touhy; ; 2628300; community partnerships; 8-11 hours, varies by facility	242460645
298	el valor corporation-carlos cantu children and family centers; 2434 s. kildare; ; 7219311; community partnerships; 8-11 hours, varies by facility	243460623
299	wee wee center for creative learning, inc.; 2434 w. 71st st.; ; 4710869; community partnerships; 8-11 hours, varies by facility	243460629
300	archdiocese of chicago - our lady of grace; 2446 n. ridgeway ave.; ; 3420170; community partnerships; 8-11 hours, varies by facility	2446
301	mother?s touch i; 2501 w. 71st street; ; 4363177; community partnerships; 8-11 hours, varies by facility	250160629
302	christopher house greenview; 2507 n. greenview; ; 4721083; community partnerships; 8-11 hours, varies by facility	250760614
303	children?s home & aid society viva; 2516 w. division; ; 2526313; community partnerships; 8-11 hours, varies by facility	251660602
304	christopher house logan square; 2610 n. francisco; ; 2354073; community partnerships; 8-11 hours, varies by facility	261060647
305	st. augustine college nayarit; 2610 w. 25th pl.; ; 8783653; community partnerships; 8-11 hours, varies by facility	261060608
306	archdiocese of chicago - st. agnes of bohemia; 2643 s. central park ave.; ; 5220143; community partnerships; 8-11 hours, varies by facility	2643
307	teddy bear nursery school, inc. i; 2649 w. 51st street; ; 4760700; community partnerships; 8-11 hours, varies by facility	264960632
308	gads hill child care center; 2653 w. ogden; ; 5211196; community partnerships; 8-11 hours, varies by facility	265360608
309	little kids village learning; 2656 w. 71st st.; ; 7764753; community partnerships; 8-11 hours, varies by facility	265660629
310	ymca rauner family; 2700 s. western ave.; ; 5060130; community partnerships; 8-11 hours, varies by facility	270060608
311	keeper?s institute infant/child care; 2718 w. 59th st.; ; 4348835; community partnerships; 8-11 hours, varies by facility	2718
312	mary crane west; 2820 n. leavitt; ; 3485528; community partnerships; 8-11 hours, varies by facility	282060618
313	henry booth house - near south; 2929 s. wabash; ; 7910424; community partnerships; 8-11 hours, varies by facility	292960616
314	carole robertson center for learning; 2929 w. 19th st.; ; 5211600; community partnerships; 8-11 hours, varies by facility	292960623
315	dorsey developmental institute iii; 2938 e. 91st street; ; 9330053; community partnerships; 8-11 hours, varies by facility	293860617
316	boys & girls clubs general r. e. wood; 2950 w. 25th street; ; 8475172; community partnerships; 8-11 hours, varies by facility	2950
317	mary crane center east; 2974 n. clybourn; ; 3485528; community partnerships; 8-11 hours, varies by facility	297460618
318	little leaders of tomorrow daycare; 301 n. mayfield; ; 3788302; community partnerships; 8-11 hours, varies by facility	30160644
319	shinning star child development institute; 3012-16 e. 92nd st.; ; 9787827; community partnerships; 8-11 hours, varies by facility	3012160617
320	irving park early learning center; 3023 w. montrose; ; 5397422; community partnerships; 8-11 hours, varies by facility	302360618
321	archdiocese of chicago - st. sylvester; 3027 w. palmer st.; ; 7725222; community partnerships; 8-11 hours, varies by facility	3027
322	a-karrasel - avondale; 3030 n. kedzie; ; 4636151; community partnerships; 8-11 hours, varies by facility	303060618
323	young scholars developmental institute; 3038 w. 59th st.; ; 9181944; community partnerships; 8-11 hours, varies by facility	303860629
324	ymca south chicago; 3039 e. 91st street; ; 7219100; community partnerships; 8-11 hours, varies by facility	303960617
325	el valor corporation-ray gonzalez children and family center; 3050 e. 92nd st.; ; 7219311; community partnerships; 8-11 hours, varies by facility	305060617
326	kids hope united bridgeport cdc; 3053 s. normal; ; 8425566; community partnerships; 8-11 hours, varies by facility	305360616
327	kove learning academy; 3137 w. 71st street; ; 4763083; community partnerships; 8-11 hours, varies by facility	313760629
328	locke charter school; 3141 w. jackson; ; 2657232; community partnerships; 8-11 hours, varies by facility	3141
329	bethel new life bethel child development; 316 n. pulaski; ; 2653830; community partnerships; 8-11 hours, varies by facility	31660624
330	metropolitan family services; 3215 w. 63rd street; ; 8842350; community partnerships; 8-11 hours, varies by facility	321560629
331	chicago youth centers centro nuestro division; 3222 w. division; ; 4893157; community partnerships; 8-11 hours, varies by facility	322260651
332	concordia child care center avondale; 3300 n. whipple; ; 4631600; community partnerships; 8-11 hours, varies by facility	330060618
333	albany park community center; 3401 w. ainslie; ; 5395907; community partnerships; 8-11 hours, varies by facility	340160625
334	st. augustine college - flamboyan; 3401 w. mclean st.; ; 2763423; community partnerships; 8-11 hours, varies by facility	340160625
335	chicago youth centers - abc; 3415 w. 13th pl; ; 7625655; community partnerships; 8-11 hours, varies by facility	341560623
336	pathways to learning; 3416 ? -18 w. 79th street; ; 4369244; community partnerships; 8-11 hours, varies by facility	346060652
337	a-karrasel ? logan square; 3420 w. fullerton; ; 7724333; community partnerships; 8-11 hours, varies by facility	3420
338	rachel's learning center - north lawndale; 3430 w. roosevelt rd.; ; 5331834; community partnerships; 8-11 hours, varies by facility	343060624
339	ymca north lawndale; 3449 w. arthington; ; 6380773; community partnerships; 8-11 hours, varies by facility	344960624
340	pathways to learning i/t; 3450-54 w. 79th st; ; 4369244; community partnerships; 8-11 hours, varies by facility	346060652
341	teddy bear nursery school, inc. ii; 3473 w. columbus; ; 2842141; community partnerships; 8-11 hours, varies by facility	347360652
342	kids count too daycare, preschool and kindergarten - washington heights; 360-364 e. 61st; ; 7523022; community partnerships; 8-11 hours, varies by facility	36036
343	lava inc. - chatterbox preschool; 3613 west devon; ; 4782434; community partnerships; 8-11 hours, varies by facility	3613
344	easter seals near south; 3630 s. wells rm. 105; ; 5483614; community partnerships; 8-11 hours, varies by facility	3630
345	center for new horizons ida b. wells; 3641 s. rhodes; ; 3733640; community partnerships; 8-11 hours, varies by facility	364160653
346	firman pre-school west; 37 w. 47th street; ; 3733400; community partnerships; 8-11 hours, varies by facility	3760609
347	carole robertson center jubilee; 3701 w. ogden; ; 5228400; community partnerships; 8-11 hours, varies by facility	370160623
348	ada s. mckinley st. thomas cdc; 3801 s. wabash; ; 2850617; community partnerships; 8-11 hours, varies by facility	3801
349	concordia child care center; 3855 n. seeley; ; 9353739; community partnerships; 8-11 hours, varies by facility	385560618
350	little giant child care center; 3863 w. harrison; ; 2656330; community partnerships; 8-11 hours, varies by facility	386360624
351	kidwatch plus, inc.; 3901 n. ridgeway; ; 5395431; community partnerships; 8-11 hours, varies by facility	390160618
352	centers for new horizons edison l. hoard; 3901 s. state street; ; 5362187; community partnerships; 8-11 hours, varies by facility	390160609
353	it takes a village child care services; 4000 w. division; ; 2761730; community partnerships; 8-11 hours, varies by facility	4000
354	happy holiday nursery & kindergarten; 401 e. 111th street; ; 8217009; community partnerships; 8-11 hours, varies by facility	40160628
355	frazier preparatory academy; 4027 w. grenshaw; ; 5358653; community partnerships; 8-11 hours, varies by facility	4027
356	northwest institute; 4040 w. division; ; 9212800; community partnerships; 8-11 hours, varies by facility	404060651
357	caring hands a step ahead; 4208-20 n. broadway; ; 4048664; community partnerships; 8-11 hours, varies by facility	420860612
358	abraham lincoln center near south; 4210 s. berkley; ; 4513360; community partnerships; 8-11 hours, varies by facility	421060653
359	legacy charter school (at mason school); 4217 w. 18th st.; ; 5421640; community partnerships; 8-11 hours, varies by facility	4217
360	legacy charter school (at mason school); 4217 w. 18th st.; ; 5421640; community partnerships; 8-11 hours, varies by facility	4217
361	salvation army new hope; 4255 w. division; ; 7724908; community partnerships; 8-11 hours, varies by facility	425560651
362	korean american community services; 4300 n. california; ; 5838281; community partnerships; 8-11 hours, varies by facility	430060618
363	centers for new horizons effie o. ellis; 4301 s. cottage grove; ; 5489839; community partnerships; 8-11 hours, varies by facility	430160653
364	ada s. mckinley maggie drummond; 4301 s. wabash; ; 3738200; community partnerships; 8-11 hours, varies by facility	4301606531
365	abraham lincoln center - king; 4314 s. cottage grove; ; 7472310; community partnerships; 8-11 hours, varies by facility	431460653
